0.63818,0.00905795
0.591132,0.00901065
0.455866,0.00894263
0.415837,0.00889816
0.616659,0.00887421
0.638385,0.00887079
0.650242,0.00887854
0.550758,0.00881228
0.420997,0.00876837
0.550573,0.00870412
0.467555,0.0086395
0.521071,0.00857088
0.561201,0.00851354
0.469207,0.00845154
0.584382,0.00840706
0.45362,0.0083521
0.458603,0.008296
0.39603,0.00827569
0.660854,0.00829623
0.652699,0.0083061
0.472594,0.00824816
0.533915,0.0081891
0.456116,0.00813764
0.443599,0.00809157
0.537969,0.00803581
0.650078,0.00804349
0.323951,0.00809389
0.512445,0.00803636
0.438148,0.00799438
0.231606,0.00816809
0.670502,0.00819238
0.465817,0.0081404
0.471581,0.00808782
0.479084,0.00803461
0.525516,0.00798131
0.546966,0.00793247
0.475648,0.00788196
0.634868,0.00787633
0.623079,0.00786195
0.433687,0.00782512
0.554442,0.00778034
0.668346,0.00779981
0.607363,0.0077758
0.506205,0.00772613
0.613811,0.0077059
0.541314,0.00765993
0.373399,0.00765926
0.411713,0.0076353
0.639086,0.00763104
0.35236,0.00764458
0.522457,0.00759834
0.565474,0.0075602
0.357957,0.0075689
0.609937,0.00754845
0.656117,0.007555
0.516693,0.0075103
0.512983,0.00746603
0.6096,0.00744554
0.55267,0.00740637
0.370628,0.00740725
0.525246,0.00736515
0.49164,0.00732362
0.464001,0.00728637
0.396708,0.00727268
0.462715,0.0072362
0.431155,0.00720841
0.540645,0.00717062
0.365705,0.00717386
0.533881,0.00713588
0.463344,0.00710079
0.537242,0.00706404
0.447266,0.00703314
0.509294,0.00699524
0.672641,0.00701417
0.570139,0.00698472
0.462425,0.00695181
0.530634,0.00691619
0.375029,0.00691485
0.493431,0.00687911
0.423981,0.00685685
0.498994,0.00682153
0.498719,0.00678657
0.429239,0.00676333
0.410894,0.00674621
0.541083,0.00671445
0.519089,0.00668096
0.432598,0.00665754
0.411165,0.00664091
0.534082,0.00660953
0.629631,0.00660544
0.390807,0.00659707
0.430917,0.00657479
0.526927,0.00654367
0.531379,0.00651324
0.551665,0.00648573
0.305694,0.00652486
0.527811,0.00649468
0.499103,0.00646387
0.544535,0.0064361
0.463271,0.00640875
0.634751,0.00640776
0.233327,0.00650183
0.402695,0.00648854
0.575539,0.00646716
0.568058,0.00644421
0.433004,0.00642288
0.514993,0.00639383
0.400332,0.00638196
0.520631,0.00635364
0.62448,0.00634841
0.529329,0.00632104
0.452326,0.00629705
0.473977,0.0062705
0.458131,0.00624602
0.400035,0.00623504
0.555419,0.00621199
0.434933,0.00619202
0.534874,0.00616672
0.515755,0.00614033
0.51731,0.00611423
0.430052,0.00609603
0.550498,0.00607344
0.463938,0.00604991
0.430233,0.0060321
0.451702,0.00601048
0.74658,0.00607196
0.482615,0.00604722
0.440126,0.00602776
0.581905,0.00601166
0.532495,0.00598808
0.419655,0.00597335
0.639767,0.00597504
0.427,0.00595884
0.593832,0.00594598
0.564199,0.00592699
0.5297,0.00590404
0.57826,0.00588788
0.528313,0.00586516
0.534558,0.00584306
0.554065,0.00582322
0.370576,0.00582423
0.451075,0.00580508
0.601323,0.00579485
0.456697,0.00577524
0.543416,0.00575482
0.586977,0.00574144
0.494037,0.00571946
0.516196,0.00569768
0.415239,0.00568613
0.718345,0.00572264
0.684247,0.00574117
0.506871,0.00571946
0.464616,0.00570002
0.482399,0.0056793
0.657336,0.00568634
0.395831,0.00567998
0.468317,0.0056606
0.613325,0.00565367
0.480026,0.00563366
0.424702,0.00562085
0.578679,0.00560665
0.299796,0.00563625
0.640006,0.00563703
0.637781,0.00563688
0.729563,0.00567382
0.379475,0.00567185
0.37865,0.00566995
0.506692,0.00564973
0.642284,0.00565038
0.517864,0.00563053
0.457332,0.00561333
0.664893,0.00562121
0.559897,0.00560459
0.419594,0.00559334
0.592366,0.0055818
0.50369,0.00556247
0.370262,0.00556328
0.59608,0.00555266
0.263139,0.0055962
0.594652,0.00558527
0.485351,0.0055667
0.464204,0.00554963
0.442543,0.00553501
0.591634,0.00552389
0.626283,0.00552006
0.576506,0.00550653
0.418315,0.00549607
0.528895,0.00547828
0.420594,0.00546753
0.584116,0.00545551
0.568466,0.00544134
0.470061,0.00542481
0.450315,0.00541018
0.509464,0.00539254
0.523464,0.00537529
0.37598,0.0053745
0.396412,0.00536881
0.456564,0.00535386
0.292424,0.00538023
0.447791,0.00536612
0.507223,0.00534901
0.512473,0.00533206
0.350028,0.00533767
0.664813,0.00534485
0.57552,0.00533265
0.594283,0.00532327
0.375476,0.00532209
0.375137,0.00532086
0.640882,0.0053212
0.471807,0.00530569
0.504284,0.00528929
0.510089,0.00527301
0.741075,0.00530654
0.54689,0.00529179
0.498262,0.00527568
0.58202,0.00526474
0.618187,0.00525979
0.396051,0.00525443
0.45857,0.00524051
0.488131,0.00522502
0.342274,0.00523228
0.483965,0.00521702
0.50124,0.00520148
0.581376,0.00519096
0.44733,0.00517843
0.331045,0.00518862
0.484124,0.00517369
0.582698,0.00516357
0.381401,0.00516109
0.369194,0.00516111
0.518723,0.00514626
0.497211,0.00513136
0.454716,0.0051185
0.445567,0.0051065
0.51991,0.00509202
0.560141,0.00507997
0.526714,0.00506585
0.434947,0.00505523
0.541085,0.00504196
0.476699,0.00502825
0.404905,0.00502182
0.297156,0.00504131
0.411806,0.00503366
0.533277,0.00502026
0.535523,0.00500705
0.666675,0.00501387
0.639524,0.0050142
0.44568,0.00500288
0.647935,0.00500494
0.487427,0.00499134
0.656522,0.00499522
0.473364,0.00498224
0.571862,0.00497204
0.606494,0.00496625
0.587739,0.00495787
0.466948,0.00494549
0.478422,0.00493262
0.516265,0.00491941
0.584644,0.00491085
0.429538,0.00490185
0.503108,0.00488873
0.685339,0.00489937
0.314915,0.0049125
0.56069,0.00490169
0.490796,0.00488885
0.444275,0.00487856
0.417144,0.00487117
0.315105,0.00488375
0.55993,0.00487314
0.493045,0.00486049
0.524375,0.0048481
0.646465,0.00484958
0.715063,0.00486764
0.272855,0.00489201
0.429772,0.00488319
0.520047,0.00487078
0.54395,0.00485934
0.395758,0.00485487
0.512283,0.00484251
0.466089,0.00483115
0.517448,0.00481899
0.451275,0.00480864
0.459665,0.00479779
0.409125,0.00479164
0.567471,0.00478227
0.510024,0.0047703
0.420776,0.00476289
0.4468,0.00475311
0.550316,0.0047427
0.620125,0.00473974
0.488587,0.00472815
0.464959,0.00471744
0.409679,0.00471151
0.542946,0.00470092
0.559882,0.0046914
0.464086,0.00468093
0.535732,0.00467015
0.600524,0.00466472
0.537136,0.00465408
0.635442,0.00465367
0.473654,0.00464301
0.507784,0.00463182
0.432627,0.00462389
0.463542,0.00461381
0.367033,0.00461442
0.438452,0.00460603
0.604328,0.00460131
0.644885,0.00460258
0.428603,0.00459515
0.324361,0.0046039
0.597683,0.00459839
0.401138,0.00459391
0.612803,0.00459028
0.413583,0.00458439
0.586905,0.00457781
0.528253,0.00456748
0.521666,0.00455704
0.413669,0.00455127
0.503935,0.00454072
0.361272,0.00454214
0.607607,0.00453803
0.521995,0.00452778
0.512768,0.00451743
0.447873,0.00450889
0.543673,0.00449952
0.496032,0.00448929
0.33136,0.00449615
0.511973,0.00448598
0.513873,0.00447589
0.542136,0.00446664
0.422879,0.00446025
0.451987,0.0044517
0.53324,0.00444222
0.50221,0.00443227
0.472566,0.00442289
0.456648,0.00441424
0.539286,0.00440516
0.493411,0.00439543
0.436042,0.0043882
0.434527,0.0043811
0.603565,0.00437708
0.506817,0.00436746
0.48939,0.00435797
0.54173,0.00434925
0.494082,0.00433979
0.396776,0.0043365
0.530907,0.0043275
0.45548,0.00431932
0.676305,0.00432631
0.393433,0.00432345
0.378915,0.00432238
0.57961,0.00431625
0.572601,0.00430959
0.446705,0.00430203
0.479593,0.00429312
0.481238,0.0042842
0.406904,0.00427992
0.360774,0.00428141
0.483285,0.00427251
0.44623,0.00426511
0.443492,0.00425789
0.603914,0.00425434
0.567295,0.00424761
0.504273,0.00423869
0.485762,0.00422996
0.579305,0.00422419
0.477699,0.00421569
0.512709,0.00420697
0.432927,0.0042007
0.618203,0.00419887
0.432248,0.0041927
0.601551,0.00418905
0.499595,0.00418042
0.407669,0.00417637
0.370945,0.00417648
0.67037,0.00418213
0.585211,0.00417701
0.490812,0.00416856
0.360437,0.00417009
0.391034,0.00416773
0.537386,0.0041599
0.678298,0.00416673
0.45287,0.00415952
0.608565,0.00415664
0.385162,0.00415498
0.485643,0.00414677
0.46941,0.00413899
0.445651,0.00413227
0.625288,0.00413132
0.561602,0.00412479
0.423137,0.0041196
0.60464,0.00411643
0.526631,0.00410856
0.398743,0.00410556
0.61558,0.00410353
0.424117,0.00409835
0.474854,0.00409067
0.51808,0.00408277
0.435662,0.00407687
0.385449,0.00407528
0.511539,0.00406739
0.595404,0.00406353
0.359388,0.00406508
0.577974,0.00405987
0.428972,0.00405449
0.447761,0.00404801
0.493101,0.00404026
0.519766,0.00403264
0.463807,0.00402557
0.524275,0.00401809
0.622706,0.00401705
0.594226,0.00401323
0.489891,0.00400566
0.646326,0.00400739
0.525756,0.00400004
0.400986,0.00399708
0.442555,0.00399113
0.417846,0.00398677
0.472844,0.00397965
0.432944,0.00397429
0.513683,0.0039669
0.377298,0.00396633
0.589281,0.00396229
0.37948,0.00396146
0.638943,0.00396233
0.388681,0.00396054
0.467547,0.0039537
0.419221,0.00394932
0.655553,0.00395227
0.469667,0.00394543
0.315568,0.003953
0.503988,0.00394574
0.541029,0.00393918
0.530786,0.00393234
0.495361,0.00392517
0.44884,0.00391919
0.450344,0.00391315
0.450334,0.00390714
0.551173,0.00390111
0.631414,0.00390115
0.551019,0.00389513
0.53547,0.00388858
0.445717,0.00388289
0.267044,0.00389871
0.412625,0.00389494
0.420745,0.00389062
0.617672,0.00388926
0.564411,0.00388397
0.439287,0.00387861
0.531092,0.00387209
0.643147,0.00387341
0.579776,0.00386905
0.540733,0.00386283
0.387085,0.00386129
0.528313,0.00385478
0.576117,0.00385024
0.519534,0.00384361
0.456051,0.0038377
0.379972,0.00383686
0.456763,0.00383095
0.509147,0.00382429
0.453414,0.00381854
0.595341,0.00381542
0.581432,0.00381133
0.329467,0.00381634
0.374409,0.00381602
0.581858,0.003812
0.38582,0.00381059
0.433566,0.0038058
0.487117,0.00379933
0.462375,0.00379339
0.514198,0.00378697
0.501374,0.0037805
0.643514,0.0037819
0.340602,0.00378529
0.437752,0.00378036
0.593066,0.00377721
0.566046,0.00377243
0.496209,0.00376606
0.469661,0.00376007
0.606955,0.003758
0.543,0.00375234
0.548541,0.00374689
0.501226,0.00374061
0.493715,0.00373437
0.516722,0.00372822
0.372405,0.00372818
0.471598,0.00372229
0.560811,0.00371743
0.374539,0.00371718
0.368934,0.00371742
0.346988,0.00371993
0.458013,0.00371444
0.552979,0.00370934
0.389069,0.00370775
0.523468,0.00370185
0.366937,0.00370222
0.54172,0.00369679
0.476714,0.00369094
0.4808,0.00368505
0.524545,0.00367926
0.524423,0.00367349
0.54317,0.00366819
0.60298,0.00366604
0.692619,0.00367332
0.619431,0.00367241
0.503972,0.00366649
0.444477,0.0036617
0.542205,0.00365642
0.384077,0.00365534
0.603786,0.00365323
0.459439,0.00364797
0.554088,0.00364315
0.422116,0.00363949
0.424558,0.0036357
0.524387,0.00363012
0.64338,0.00363144
0.484599,0.00362577
0.516645,0.00362012
0.473249,0.00361466
0.498323,0.00360895
0.680282,0.00361435
0.612159,0.0036129
0.426805,0.00360911
0.480466,0.00360359
0.512424,0.00359799
0.474342,0.00359261
0.536958,0.00358744
0.465374,0.00358227
0.734642,0.00359512
0.506247,0.00358954
0.379481,0.00358894
0.510087,0.00358341
0.469241,0.00357821
0.586609,0.00357512
0.517197,0.00356969
0.515567,0.00356426
0.557249,0.00355982
0.620259,0.00355904
0.51881,0.00355368
0.409388,0.00355104
0.410137,0.00354835
0.485001,0.00354302
0.456915,0.00353827
0.405989,0.00353585
0.609012,0.00353428
0.52639,0.00352913
0.521964,0.00352392
0.508796,0.00351862
0.647828,0.00352025
0.696384,0.00352718
0.477267,0.00352206
0.500607,0.00351677
0.542968,0.00351204
0.551369,0.00350756
0.543382,0.00350286
0.625599,0.0035025
0.532308,0.00349756
0.5196,0.00349245
0.438534,0.00348854
0.49841,0.00348336
0.562669,0.00347936
0.517606,0.00347428
0.514968,0.00346919
0.382736,0.00346856
0.415331,0.0034658
0.539679,0.00346114
0.619452,0.00346036
0.563937,0.00345647
0.445087,0.00345242
0.564057,0.00344855
0.569392,0.00344491
0.497167,0.00343989
0.309069,0.00344638
0.51397,0.00344142
0.674329,0.0034455
0.544581,0.00344104
0.53738,0.00343643
0.681224,0.00344118
0.645861,0.00344241
0.622197,0.00344174
0.548341,0.0034374
0.564578,0.00343359
0.52731,0.00342884
0.459029,0.00342451
0.636925,0.00342495
0.59462,0.00342254
0.337736,0.00342582
0.528128,0.00342112
0.56578,0.00341741
0.611472,0.003416
0.463188,0.00341163
0.64122,0.00341238
0.463962,0.00340801
0.531107,0.00340341
0.541363,0.00339903
0.505622,0.00339424
0.389319,0.00339328
0.480641,0.00338866
0.37411,0.00338877
0.524203,0.00338415
0.536255,0.00337972
0.50247,0.003375
0.465513,0.00337071
0.476136,0.00336622
0.671351,0.00336965
0.621672,0.00336896
0.521577,0.00336437
0.448251,0.00336059
0.555122,0.00335669
0.640597,0.00335738
0.560779,0.00335366
0.493819,0.00334906
0.458978,0.00334503
0.369133,0.00334556
0.673096,0.00334903
0.477627,0.00334464
0.512217,0.00334008
0.318647,0.00334511
0.428327,0.00334212
0.423237,0.00333936
0.414675,0.00333701
0.482125,0.0033326
0.47287,0.00332833
0.310363,0.00333409
0.526438,0.00332972
0.492588,0.00332525
0.367364,0.00332581
0.377301,0.00332563
0.596785,0.00332356
0.596381,0.00332147
0.605889,0.00331989
0.465432,0.00331582
0.520346,0.00331146
0.397453,0.00331004
0.620706,0.00330936
0.499777,0.00330494
0.609197,0.00330356
0.523296,0.00329927
0.514809,0.00329492
0.631691,0.00329495
0.445447,0.00329148
0.632728,0.00329158
0.57781,0.00328869
0.47675,0.00328454
0.529588,0.00328039
0.430249,0.00327749
0.528995,0.00327335
0.36296,0.00327426
0.365737,0.00327494
0.571211,0.00327186
0.394657,0.00327067
0.461421,0.00326685
0.425605,0.00326415
0.436602,0.00326105
0.565081,0.0032578
0.503626,0.00325357
0.50887,0.00324936
0.52574,0.00324528
0.589855,0.00324302
0.596603,0.00324108
0.568367,0.00323798
0.459747,0.0032343
0.458456,0.00323065
0.629133,0.00323055
0.594326,0.00322851
0.508155,0.00322437
0.576337,0.00322159
0.619307,0.00322086
0.452644,0.00321741
0.545578,0.00321375
0.685024,0.00321795
0.485744,0.00321393
0.447961,0.00321064
0.414871,0.00320855
0.588027,0.00320626
0.531771,0.00320239
0.533115,0.00319855
0.617759,0.00319774
0.632619,0.00319781
0.413947,0.00319581
0.612301,0.00319468
0.273437,0.00320382
0.460856,0.00320026
0.623326,0.00319974
0.486056,0.00319582
0.48017,0.00319196
0.581462,0.00318944
0.639869,0.00318995
0.561974,0.00318678
0.584462,0.00318437
0.527499,0.00318054
0.527471,0.00317672
0.605842,0.00317527
0.606897,0.00317386
0.553022,0.00317049
0.419096,0.00316834
0.633634,0.00316842
0.593266,0.00316639
0.585201,0.00316403
0.398518,0.00316285
0.545647,0.00315936
0.554151,0.00315606
0.486658,0.00315228
0.417249,0.00315025
0.479766,0.00314655
0.625653,0.00314616
0.296082,0.00315262
0.392199,0.00315176
0.511698,0.00314794
0.528481,0.00314425
0.603422,0.00314272
0.411712,0.00314093
0.555743,0.00313774
0.422165,0.00313554
0.579283,0.00313304
0.534601,0.00312947
0.520477,0.00312576
0.645664,0.00312659
0.516395,0.00312286
0.498869,0.00311912
0.34951,0.00312095
0.505199,0.00311721
0.454334,0.00311407
0.463809,0.00311074
0.428231,0.00310836
0.614643,0.00310742
0.546931,0.00310413
0.491239,0.00310048
0.463272,0.0030972
0.413359,0.00309542
0.495116,0.00309177
0.428622,0.00308942
0.442175,0.00308665
0.480887,0.00308313
0.406184,0.00308168
0.38888,0.00308104
0.55655,0.00307803
0.437422,0.00307542
0.553798,0.00307236
0.528734,0.0030689
0.522761,0.00306538
0.563556,0.00306258
0.50129,0.00305901
0.509428,0.00305545
0.460004,0.00305233
0.392286,0.00305155
0.414114,0.0030498
0.380734,0.00304962
0.38638,0.00304913
0.520828,0.00304566
0.525591,0.00304224
0.461161,0.00303913
0.569369,0.00303656
0.459285,0.0030335
0.633365,0.00303367
0.594322,0.00303196
0.417887,0.00303009
0.37779,0.00303007
0.492258,0.00302663
0.543453,0.0030235
0.428897,0.00302126
0.433233,0.00301888
0.632517,0.00301902
0.443096,0.00301637
0.402305,0.00301514
0.451239,0.0030123
0.570701,0.00300985
0.558996,0.00300709
0.413683,0.00300541
0.508587,0.00300201
0.493762,0.00299864
0.5143,0.00299528
0.385109,0.00299488
0.505791,0.00299151
0.485135,0.00298821
0.422161,0.00298625
0.520234,0.00298296
0.439093,0.00298048
0.524939,0.00297724
0.521899,0.00297398
0.57043,0.0029716
0.475659,0.00296845
0.534688,0.00296534
0.547885,0.00296245
0.574669,0.00296021
0.50529,0.00295692
0.350162,0.00295854
0.367363,0.00295911
0.466588,0.00295611
0.486485,0.00295289
0.494402,0.00294964
0.50544,0.00294639
0.267919,0.00295455
0.424256,0.00295256
0.486047,0.00294937
0.432522,0.00294714
0.388313,0.00294658
0.611584,0.00294577
0.256531,0.00295488
0.421478,0.00295297
0.527308,0.00294987
0.435964,0.00294754
0.562921,0.00294507
0.488888,0.00294189
0.425019,0.0029399
0.497007,0.0029367
0.57149,0.00293448
0.516714,0.00293133
0.433878,0.0029291
0.400618,0.00292799
0.450357,0.00292536
0.607801,0.00292443
0.484536,0.00292134
0.489755,0.00291822
0.44784,0.00291566
0.360629,0.0029165
0.494853,0.00291338
0.541362,0.00291055
0.646445,0.00291155
0.555774,0.00290899
0.621636,0.00290868
0.403558,0.00290749
0.370677,0.00290778
0.428563,0.00290574
0.480595,0.00290274
0.466713,0.00289989
0.590157,0.00289832
0.459435,0.0028956
0.460767,0.00289286
0.356573,0.00289389
0.597812,0.00289261
0.44558,0.00289017
0.435435,0.00288797
0.407118,0.00288665
0.456172,0.002884
0.424404,0.00288212
0.522338,0.00287917
0.415381,0.00287757
0.493101,0.00287456
0.401469,0.00287346
0.671772,0.00287599
0.499981,0.00287298
0.391563,0.00287228
0.492515,0.00286929
0.561951,0.00286699
0.479651,0.00286409
0.556315,0.00286168
0.52127,0.00285878
0.456777,0.00285619
0.55757,0.00285381
0.553688,0.00285137
0.521734,0.00284849
0.531945,0.00284571
0.541867,0.00284307
0.40891,0.00284175
0.475685,0.00283895
0.601115,0.00283787
0.352146,0.00283913
0.50869,0.00283622
0.473166,0.00283345
0.474627,0.00283068
0.356468,0.00283168
0.49509,0.00282879
0.515765,0.00282593
0.459041,0.00282338
0.552709,0.00282098
0.349961,0.00282233
0.489508,0.00281948
0.556572,0.00281717
0.352787,0.00281835
0.357523,0.00281926
0.516232,0.00281644
0.54924,0.00281401
0.547732,0.00281156
0.395952,0.00281073
0.649335,0.00281188
0.353363,0.002813
0.526171,0.00281028
0.547087,0.00280783
0.511821,0.00280502
0.405804,0.00280384
0.688251,0.00280732
0.526705,0.00280462
0.481596,0.00280188
0.494137,0.00279908
0.541641,0.00279658
